Nome,Acurácia,Acurácia Balanceada,Precisão,Recall,F1-score,F1-score Balanceada,Matriz de Confusão,Predição
logreg,0.10223795786344961,0.4998590751744265,0.10212468304625338,0.9995721009841677,0.18531593352108205,0.019192331867791387,"[[    3 20538]
 [    1  2336]]",[1 1 1 ... 1 1 1]
KNN,0.7177200804266107,0.4222517737311,0.02729983941270934,0.050919982884039365,0.035543608124253286,0.7530339776871168,"[[16301  4240]
 [ 2218   119]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.1021068275198881,0.49978605049208386,0.10211129081610351,0.9995721009841677,0.1852938843499643,0.01892786990671678,"[[    0 20541]
 [    1  2336]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10232537809249061,0.49990775829598827,0.10213361315145156,0.9995721009841677,0.1853306358840097,0.019368597601477598,"[[    5 20536]
 [    1  2336]]",[1 1 1 ... 1 1 1]
Dtree,0.8801468659847889,0.4946922586149908,0.052980132450331126,0.010269576379974325,0.017204301075268817,0.842308021496367,"[[20112   429]
 [ 2313    24]]",[0 0 0 ... 0 0 0]
RForest,0.8902001923245039,0.5099608228984905,0.23076923076923078,0.03209242618741977,0.056348610067618335,0.8512688008662765,"[[20291   250]
 [ 2262    75]]",[0 0 0 ... 0 0 0]
ADA,0.8989422152286038,0.5136914873718545,0.6106194690265486,0.029525032092426188,0.0563265306122449,0.8556692904009406,"[[20497    44]
 [ 2268    69]]",[0 0 0 ... 0 0 0]
GBC,0.6339715010053326,0.49298066255166173,0.09822973512578198,0.3157894736842105,0.1498477157360406,0.7037599684635251,"[[13766  6775]
 [ 1599   738]]",[0 0 0 ... 0 0 0]
ETC,0.8989422152286038,0.5061071694864443,0.8787878787878788,0.012409071459135643,0.024472573839662445,0.8525037776275316,"[[20537     4]
 [ 2308    29]]",[0 0 0 ... 0 0 0]
logreg,0.1021942477489291,0.4998347336136456,0.10212021857923498,0.9995721009841677,0.18530858321434238,0.01910418633008867,"[[    2 20539]
 [    1  2336]]",[1 1 1 ... 1 1 1]
KNN,0.6984439199230702,0.44223363286264444,0.054839968774395,0.12023962344886607,0.0753250234553009,0.743792721710658,"[[15698  4843]
 [ 2056   281]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.1021068275198881,0.49978605049208386,0.10211129081610351,0.9995721009841677,0.1852938843499643,0.01892786990671678,"[[    0 20541]
 [    1  2336]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10223795786344961,0.4998590751744265,0.10212468304625338,0.9995721009841677,0.18531593352108205,0.019192331867791387,"[[    3 20538]
 [    1  2336]]",[1 1 1 ... 1 1 1]
Dtree,0.8650231663606959,0.5124359752894724,0.15069767441860465,0.0693196405648267,0.09495896834701055,0.8420725471963924,"[[19628   913]
 [ 2175   162]]",[0 0 0 ... 0 0 0]
RForest,0.908558440423114,0.5755497989899534,0.7505112474437627,0.15703893881044073,0.2597310686482661,0.8806284850762721,"[[20419   122]
 [ 1970   367]]",[0 0 0 ... 0 0 1]
ADA,0.12837660634670864,0.2902987350075203,0.05795500200883889,0.4937954642704322,0.1037349993258124,0.1467998948732008,"[[ 1783 18758]
 [ 1183  1154]]",[0 0 0 ... 1 1 1]
GBC,0.1054287962234461,0.3006515851480608,0.061699144141966054,0.5459991442019684,0.11086975410548265,0.10103927509634264,"[[ 1136 19405]
 [ 1061  1276]]",[1 1 1 ... 1 1 1]
ETC,0.8931724801118979,0.5301976278508451,0.3818984547461369,0.0740265297389816,0.12401433691756274,0.8594459535146322,"[[20261   280]
 [ 2164   173]]",[1 1 1 ... 1 0 0]
logreg,0.1025002185505726,0.5000051245391117,0.10215147804792724,0.9995721009841677,0.18536004760960126,0.01972102773694224,"[[    9 20532]
 [    1  2336]]",[1 1 1 ... 1 1 1]
KNN,0.6389107439461491,0.3563694177754888,0.000505902192242833,0.0012836970474967907,0.000725777186403774,0.700075314501986,"[[14614  5927]
 [ 2334     3]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.1023690882070111,0.5001217078039044,0.10217286757312115,1.0,0.1854026180087267,0.019375971882274832,"[[    5 20536]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.1024127983215316,0.49995644141755,0.10214254481853957,0.9995721009841677,0.18534534057999763,0.019544829554531618,"[[    7 20534]
 [    1  2336]]",[1 1 1 ... 1 1 1]
SGD,0.1025002185505726,0.5000051245391117,0.10215147804792724,0.9995721009841677,0.18536004760960126,0.01972102773694224,"[[    9 20532]
 [    1  2336]]",[1 1 1 ... 1 1 1]
Dtree,0.8376606346708628,0.5324652364078005,0.1678726483357453,0.14890885750962773,0.1578231292517007,0.8333197769958602,"[[18816  1725]
 [ 1989   348]]",[0 0 0 ... 0 0 0]
RForest,0.8734592184631523,0.5048093799563902,0.12898936170212766,0.04150620453572957,0.06280349627711235,0.84334486030193,"[[19886   655]
 [ 2240    97]]",[1 0 0 ... 0 0 0]
ADA,0.16688521723926916,0.2034775122412428,0.03258985969031248,0.24946512623020967,0.05764857114604963,0.23342843384881676,"[[ 3235 17306]
 [ 1754   583]]",[1 1 1 ... 1 1 1]
GBC,0.5808200017484045,0.43133758157625696,0.06781074961268026,0.24347454000855798,0.10607755406413125,0.662871240137139,"[[12719  7822]
 [ 1768   569]]",[1 1 1 ... 0 0 0]
ETC,0.5607133490689745,0.43549870733500906,0.07211805170309553,0.2781343602909713,0.1145374449339207,0.6472875028795199,"[[12178  8363]
 [ 1687   650]]",[1 1 1 ... 0 0 0]
logreg,0.10232537809249061,0.49990775829598827,0.10213361315145156,0.9995721009841677,0.1853306358840097,0.019368597601477598,"[[    5 20536]
 [    1  2336]]",[1 1 1 ... 1 1 1]
KNN,0.7904537109887227,0.4407616090027903,0.001218026796589525,0.0012836970474967907,0.00125,0.7928816743539093,"[[18081  2460]
 [ 2334     3]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10232537809249061,0.49990775829598827,0.10213361315145156,0.9995721009841677,0.1853306358840097,0.019368597601477598,"[[    5 20536]
 [    1  2336]]",[1 1 1 ... 1 1 1]
Dtree,0.8216627327563598,0.543275451664066,0.1707593502077824,0.19341035515618313,0.18138041733547353,0.8265309638409394,"[[18346  2195]
 [ 1885   452]]",[0 0 0 ... 0 0 0]
RForest,0.8925168283940904,0.505183471311549,0.20673076923076922,0.018399657680787333,0.03379174852652259,0.8502075623498413,"[[20376   165]
 [ 2294    43]]",[0 0 0 ... 0 0 0]
ADA,0.7958300550747442,0.4807291706702128,0.07252747252747253,0.08472400513478819,0.07815275310834814,0.8027618346631538,"[[18009  2532]
 [ 2139   198]]",[0 1 1 ... 0 0 0]
GBC,0.3075443657662383,0.2831359104640526,0.04017705141300647,0.2524604193410355,0.06932205381271295,0.409916785478152,"[[ 6446 14095]
 [ 1747   590]]",[1 1 1 ... 1 1 1]
ETC,0.5688434303697876,0.4083617104686647,0.056870363829035674,0.20667522464698332,0.089196675900277,0.6533851878145079,"[[12531  8010]
 [ 1854   483]]",[1 1 1 ... 1 1 1]
logreg,0.10232537809249061,0.49990775829598827,0.10213361315145156,0.9995721009841677,0.1853306358840097,0.019368597601477598,"[[    5 20536]
 [    1  2336]]",[1 1 1 ... 1 1 1]
KNN,0.7508523472331498,0.41851854698818025,0.000594000594000594,0.0008557980316645272,0.0007012622720897614,0.7701436589656447,"[[17176  3365]
 [ 2335     2]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.1023690882070111,0.4999320998567691,0.10213807878973373,0.9995721009841677,0.1853379879403364,0.01945671779995924,"[[    6 20535]
 [    1  2336]]",[1 1 1 ... 1 1 1]
Dtree,0.11399597866946412,0.28892663966034554,0.05853970754763429,0.5087719298245614,0.10499823383963265,0.12099465729034828,"[[ 1419 19122]
 [ 1148  1189]]",[1 1 1 ... 1 1 1]
RForest,0.8921234373634059,0.5462989297400065,0.3996937212863706,0.1116816431322208,0.1745819397993311,0.8638687518212017,"[[20149   392]
 [ 2076   261]]",[0 0 0 ... 0 0 0]
ADA,0.8490252644461929,0.5048542196736181,0.1161512027491409,0.07231493367565255,0.08913502109704642,0.8330538795774018,"[[19255  1286]
 [ 2168   169]]",[0 1 1 ... 0 0 0]
GBC,0.8562374333420754,0.6641594859062363,0.337431693989071,0.42276422764227645,0.37530864197530867,0.8632569911622763,"[[18601  1940]
 [ 1349   988]]",[1 1 1 ... 0 0 0]
ETC,0.8583355188390593,0.5077636767543219,0.12889983579638753,0.06718014548566538,0.08832630098452884,0.8379179857289619,"[[19480  1061]
 [ 2180   157]]",[1 0 0 ... 0 0 0]
logreg,0.10232537809249061,0.49990775829598827,0.10213361315145156,0.9995721009841677,0.1853306358840097,0.019368597601477598,"[[    5 20536]
 [    1  2336]]",[1 1 1 ... 1 1 1]
KNN,0.7277296966518052,0.4058314692822314,0.0007696254489481786,0.0012836970474967907,0.0009623095429029671,0.7564355464854885,"[[16646  3895]
 [ 2334     3]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.1021942477489291,0.5000243415607809,0.10215500284128164,1.0,0.18537320536210042,0.019023388564110736,"[[    1 20540]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.1022816679779701,0.4995042008409369,0.10205955660501115,0.9987163029525032,0.1851940014282314,0.01944195846941709,"[[    6 20535]
 [    3  2334]]",[1 1 1 ... 1 1 1]
Dtree,0.9094763528280444,0.6134137373519969,0.654292343387471,0.24133504492939667,0.35261019068458893,0.8901757068905584,"[[20243   298]
 [ 1773   564]]",[0 0 0 ... 0 0 0]
RForest,0.8884080776291634,0.5226145911002129,0.28823529411764703,0.06290115532734275,0.10326659641728135,0.8549779467434726,"[[20178   363]
 [ 2190   147]]",[1 0 0 ... 0 0 0]
ADA,0.8972375207623045,0.4996592181490677,0.0,0.0,0.0,0.8492181045491761,"[[20527    14]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
GBC,0.16872104204913016,0.27332754260413705,0.05093415172562322,0.40479246897732135,0.09048302247728361,0.21984687662083185,"[[ 2914 17627]
 [ 1391   946]]",[1 1 1 ... 1 1 1]
ETC,0.8341638255092229,0.5453073314218803,0.1844954525768731,0.1822849807445443,0.18338355574687906,0.8337205793999223,"[[18658  1883]
 [ 1911   426]]",[1 0 0 ... 0 0 0]
logreg,0.10223795786344961,0.5000486831215618,0.10215946843853821,1.0,0.18538055764883193,0.01911154706697547,"[[    2 20539]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.7002797447329312,0.39850850289152123,0.009761388286334056,0.019255455712451863,0.012955232474449402,0.7405355775645818,"[[15976  4565]
 [ 2292    45]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10223795786344961,0.4998590751744265,0.10212468304625338,0.9995721009841677,0.18531593352108205,0.019192331867791387,"[[    3 20538]
 [    1  2336]]",[1 1 1 ... 1 1 1]
Dtree,0.9017833726724364,0.5274085974392678,0.7556818181818182,0.056910569105691054,0.10584958217270195,0.8620078501307551,"[[20498    43]
 [ 2204   133]]",[0 0 0 ... 1 1 1]
RForest,0.8853920797272489,0.5343971876529354,0.30235783633841884,0.09328198545143346,0.14257684761281883,0.857278598648582,"[[20038   503]
 [ 2119   218]]",[1 0 0 ... 0 0 0]
ADA,0.1034618410700236,0.17081241880808345,0.030824039653035935,0.2554557124518614,0.055010366275051834,0.1377713112472788,"[[ 1770 18771]
 [ 1740   597]]",[1 1 1 ... 1 1 1]
GBC,0.08886266282017659,0.24838512961240547,0.0509075026691255,0.4488660676080445,0.09144401342457395,0.08679547769802101,"[[  984 19557]
 [ 1288  1049]]",[1 1 1 ... 1 1 1]
ETC,0.8252469621470409,0.5056433986968297,0.11318118304611086,0.10397946084724005,0.10838537020517396,0.8219468142872581,"[[18637  1904]
 [ 2094   243]]",[1 0 0 ... 1 0 0]
logreg,0.1025439286650931,0.5002190740470279,0.10219073855437492,1.0,0.18543203999047844,0.019728420064956256,"[[    9 20532]
 [    0  2337]]",[1 1 1 ... 1 1 1]
KNN,0.6808724538858292,0.4760581532698403,0.08536585365853659,0.2186563970902867,0.12279226240538267,0.7352745755087862,"[[15066  5475]
 [ 1826   511]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.1023690882070111,0.5001217078039044,0.10217286757312115,1.0,0.1854026180087267,0.019375971882274832,"[[    5 20536]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.1024565084360521,0.5001703909254661,0.10218180228236631,1.0,0.18541732783243414,0.01955221286055527,"[[    7 20534]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.1024565084360521,0.49979117503119563,0.10211221410766606,0.9991442019683354,0.18528804951594985,0.01971363482908924,"[[    9 20532]
 [    2  2335]]",[1 1 1 ... 1 1 1]
Dtree,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
RForest,0.8834688346883469,0.505074574855424,0.14775160599571735,0.029525032092426188,0.04921540656205421,0.8471479669616714,"[[20143   398]
 [ 2268    69]]",[0 0 0 ... 0 0 0]
ADA,0.32253693504676983,0.48791889904401725,0.09906177653222858,0.6957637997432606,0.17343075035998082,0.4002620882345472,"[[ 5753 14788]
 [  711  1626]]",[0 0 0 ... 1 1 1]
GBC,0.22029897718332023,0.4618900837605918,0.09376801719167671,0.7655113393239196,0.16707134852446767,0.2569110132969813,"[[ 3251 17290]
 [  548  1789]]",[0 0 0 ... 1 1 1]
ETC,0.8448728035667453,0.5099364813377096,0.12776412776412777,0.08900299529311083,0.10491803278688525,0.8323191931606072,"[[19121  1420]
 [ 2129   208]]",[0 0 0 ... 0 0 0]
logreg,0.1022816679779701,0.4996938087880721,0.10209435529710113,0.9991442019683354,0.18525864804823863,0.019361222739363203,"[[    5 20536]
 [    2  2335]]",[1 1 1 ... 1 1 1]
KNN,0.8211819214966343,0.5143768944780529,0.12775891341256368,0.12879760376551133,0.128276155976987,0.8215025315237847,"[[18486  2055]
 [ 2036   301]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.1022816679779701,0.4996938087880721,0.10209435529710113,0.9991442019683354,0.18525864804823863,0.019361222739363203,"[[    5 20536]
 [    2  2335]]",[1 1 1 ... 1 1 1]
Dtree,0.7679430020106652,0.5395255701690329,0.14210019267822735,0.2524604193410355,0.181846201263677,0.7950335791710236,"[[16979  3562]
 [ 1747   590]]",[1 1 1 ... 0 0 0]
RForest,0.8794912142669814,0.48977654447203156,0.0,0.0,0.0,0.8402813568807678,"[[20121   420]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
ADA,0.3227117755048518,0.5048913725821784,0.1033879913190258,0.733846812152332,0.1812417437252312,0.39785207675681306,"[[ 5668 14873]
 [  622  1715]]",[0 0 0 ... 1 1 1]
GBC,0.3228429058484133,0.5195642091939356,0.10705537965230898,0.7667950363714163,0.18788005871251834,0.3956965386989066,"[[ 5594 14947]
 [  545  1792]]",[0 0 0 ... 1 1 1]
ETC,0.8322842905848413,0.4811211979122628,0.05516014234875445,0.03979460847240052,0.04623415361670396,0.8200225639137116,"[[18948  1593]
 [ 2244    93]]",[0 0 0 ... 0 0 0]
logreg,0.10232537809249061,0.49990775829598827,0.10213361315145156,0.9995721009841677,0.1853306358840097,0.019368597601477598,"[[    5 20536]
 [    1  2336]]",[1 1 1 ... 1 1 1]
KNN,0.7810123262522948,0.4897317047548036,0.08889572439249462,0.12366281557552418,0.10343593414459556,0.7964301917767528,"[[17579  2962]
 [ 2048   289]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10232537809249061,0.499718150348853,0.10209881941407958,0.9991442019683354,0.18526599754036577,0.019449338425196774,"[[    6 20535]
 [    2  2335]]",[1 1 1 ... 1 1 1]
Dtree,0.21903138386222573,0.45303103677113044,0.09178845547261066,0.7471116816431322,0.16349080013109227,0.2570153425273879,"[[ 3265 17276]
 [  591  1746]]",[0 0 0 ... 1 1 1]
RForest,0.8907684238132704,0.4960566671534979,0.0,0.0,0.0,0.8459798041264252,"[[20379   162]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
ADA,0.21636506687647522,0.4727822916426454,0.09623452633759776,0.7950363714163458,0.17168730364073181,0.24780922920687362,"[[ 3092 17449]
 [  479  1858]]",[0 0 0 ... 1 1 1]
GBC,0.2134801993181222,0.5619979553088944,0.1149476169396488,1.0,0.20619375330862888,0.21915900690192427,"[[ 2547 17994]
 [    0  2337]]",[1 1 1 ... 1 1 1]
ETC,0.8617011976571378,0.500347187524822,0.10354745925215723,0.04621309370988447,0.06390532544378698,0.8373395812081081,"[[19606   935]
 [ 2229   108]]",[0 0 0 ... 0 0 0]
logreg,0.1022816679779701,0.4996938087880721,0.10209435529710113,0.9991442019683354,0.18525864804823863,0.019361222739363203,"[[    5 20536]
 [    2  2335]]",[1 1 1 ... 1 1 1]
KNN,0.7635282804440947,0.4826495917023463,0.0823593367762979,0.12965340179717585,0.1007313829787234,0.7859106014405349,"[[17165  3376]
 [ 2034   303]]",[0 0 0 ... 0 0 0]
GaussianNB,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
Perceptron,0.1021942477489291,0.49964512566651037,0.10208542823416256,0.9991442019683354,0.18524395081316938,0.019184966033401103,"[[    3 20538]
 [    2  2335]]",[1 1 1 ... 1 1 1]
LinearSVC,0.10215053763440861,0.5,0.10215053763440861,1.0,0.1853658536585366,0.01893522161028062,"[[    0 20541]
 [    0  2337]]",[1 1 1 ... 1 1 1]
SGD,0.10232537809249061,0.499718150348853,0.10209881941407958,0.9991442019683354,0.18526599754036577,0.019449338425196774,"[[    6 20535]
 [    2  2335]]",[1 1 1 ... 1 1 1]
Dtree,0.8978494623655914,0.5,0.0,0.0,0.0,0.849523287337415,"[[20541     0]
 [ 2337     0]]",[0 0 0 ... 0 0 0]
